	logFC	logCPM	F	PValue	FDR
RPL31P35	0	0.0325690515592941	0	1	1
USP9YP9	0	0.0325690515592941	0	1	1
TSPY17P	0	0.0325690515592941	0	1	1
C4BPAP2	0	0.0325690515592941	0	1	1
RPL23AP31	0	0.0325690515592941	0	1	1
MTND2P23	0	0.0434724721696126	0	1	1
NEFLP1	0	0.0325690515592941	0	1	1
POLR3KP1	0	0.0734567105077815	0	1	1
SLC44A3P1	0	0.0325690515592941	0	1	1
CFTR-AS1	0	0.0325690515592941	0	1	1
LARP1BP3	0	0.0325690515592941	0	1	1
RPL12P9	0	0.0325690515592941	0	1	1
LINC01628	0	0.0325690515592941	0	1	1
ELOCP17	0	0.0325690515592941	0	1	1
AP1B1P2	0	0.0325690515592941	0	1	1
MARK2P9	0	0.0761790754994955	0	1	1
MTND3P8	0	0.0450434734552239	0	1	1
LINC01022	0	0.0325690515592941	0	1	1
TRIM51JP	0	0.0325690515592941	0	1	1
GAPDHP48	0	0.0325690515592941	0	1	1
MROH4P	0	0.0325690515592941	0	1	1
RPS17P7	0	0.0325690515592941	0	1	1
PHB2P1	0	0.0325690515592941	0	1	1
ATP5MC1P7	0	0.0325690515592941	0	1	1
ATG4AP1	0	0.0325690515592941	0	1	1
LINC01826	0	0.0447784647445582	0	1	1
ELF2P3	0	0.0472932592963078	0	1	1
USP9YP16	0	0.0325690515592941	0	1	1
IGKV1D-35	0	0.0325690515592941	0	1	1
MTCO3P21	0	0.0325690515592941	0	1	1
TRIM60P8Y	0	0.0325690515592941	0	1	1
PPP1R26P5	0	0.0325690515592941	0	1	1
MTND4P22	0	0.0325690515592941	0	1	1
DEFB130D	0	0.0325690515592941	0	1	1
BMS1P22	0	0.0611568672073026	0	1	1
MRPL51P2	0	0.0325690515592941	0	1	1
TIMM9P3	0	0.0325690515592941	0	1	1
OR7L1P	0	0.0325690515592941	0	1	1
LINC01162	0	0.0325690515592941	0	1	1
OR11I1P	0	0.0325690515592941	0	1	1
FTH1P25	0	0.0325690515592941	0	1	1
DNAJC19P8	0	0.0325690515592941	0	1	1
HNRNPDP1	0	0.0671024152334445	0	1	1
NIP7P1	0	0.0325690515592941	0	1	1
TTTY20	0	0.0325690515592941	0	1	1
VDAC1P10	0	0.0325690515592941	0	1	1
S100A11P6	0	0.0325690515592941	0	1	1
TXNP1	0	0.0325690515592941	0	1	1
PRR13P1	0	0.0325690515592941	0	1	1
LINC01189	0	0.0595999789122765	0	1	1
BRWD1P3	0	0.0325690515592941	0	1	1
TRAPPC2P9	0	0.0325690515592941	0	1	1
LINC00363	0	0.0325690515592941	0	1	1
ATP5MFP3	0	0.0325690515592941	0	1	1
TRBV29-1	0	0.0325690515592941	0	1	1
RPL23AP93	0	0.0325690515592941	0	1	1
HMGN2P35	0	0.0391096527113273	0	1	1
DPYD-AS1	0	0.0325690515592941	0	1	1
GLRX5P2	0	0.0325690515592941	0	1	1
NDUFB4P10	0	0.0803839560343045	0	1	1
RPS10P21	0	0.0325690515592941	0	1	1
GPC5-AS2	0	0.0325690515592941	0	1	1
IQCA1-AS1	0	0.0447784647445582	0	1	1
MRPS31P2	0	0.0582224765737207	0	1	1
CDY9P	0	0.0325690515592941	0	1	1
RAB9AP1	0	0.0325690515592941	0	1	1
PLCE1-AS2	0	0.0931805653360298	0	1	1
TRAPPC2P4	0	0.0325690515592941	0	1	1
HMGN2P27	0	0.0389556469544305	0	1	1
RPL21P26	0	0.0325690515592941	0	1	1
MTND6P24	0	0.0325690515592941	0	1	1
ELOCP4	0	0.0325690515592941	0	1	1
MRPS16P2	0	0.0325690515592941	0	1	1
GGCTP2	0	0.0586726863241712	0	1	1
DEFB130A	0	0.0325690515592941	0	1	1
ZNF519P1	0	0.0325690515592941	0	1	1
LINC00374	0	0.0465127640519061	0	1	1
MTARC2P1	0	0.0325690515592941	0	1	1
KIFAP3-AS1	0	0.0325690515592941	0	1	1
RPS12P18	0	0.0465127640519061	0	1	1
EIF4EP4	0	0.0450434734552239	0	1	1
POLHP1	0	0.142844095922852	0	1	1
MTCO1P57	0	0.0325690515592941	0	1	1
TRIM60P10Y	0	0.0325690515592941	0	1	1
MTCO1P45	0	0.0325690515592941	0	1	1
MTATP6P7	0	0.0325690515592941	0	1	1
GACAT1	0	0.0325690515592941	0	1	1
AHCYP4	0	0.0325690515592941	0	1	1
UBTFL11	0	0.0325690515592941	0	1	1
SLC9A3P1	0	0.0325690515592941	0	1	1
TBC1D3P7	0	0.0325690515592941	0	1	1
SLC25A6P1	0	0.0325690515592941	0	1	1
MTCO1P5	0	0.0325690515592941	0	1	1
CASK-AS1	0	0.0325690515592941	0	1	1
KRTAP8-2P	0	0.0325690515592941	0	1	1
PHGR1	0	0.0787402834783671	0	1	1
LINC01677	0	0.0447784647445582	0	1	1
LINC01722	0	0.0325690515592941	0	1	1
DEFB130B	0	0.0325690515592941	0	1	1
ZFY-AS1	0	0.0325690515592941	0	1	1
RPSAP59	0	0.0325690515592941	0	1	1
LINC01755	0	0.0325690515592941	0	1	1
FTH1P6	0	0.0325690515592941	0	1	1
LNCARSR	0	0.0822800296600535	0	1	1
HOXB-AS3	0	0.0325690515592941	0	1	1
SUCLA2P2	0	0.0461161150524093	0	1	1
GLCCI1-DT	0	0.0389008932032138	0	1	1
COX7BP4	0	0.0325690515592941	0	1	1
FAM90A11	0	0.0436895323586106	0	1	1
UBE2V1P8	0	0.0325690515592941	0	1	1
USP9YP15	0	0.0325690515592941	0	1	1
ACTBP12	0	0.0325690515592941	0	1	1
ZNF736P3Y	0	0.0325690515592941	0	1	1
LINC01794	0	0.0325690515592941	0	1	1
MTND3P17	0	0.0325690515592941	0	1	1
RPS27P18	0	0.0325690515592941	0	1	1
USP17L11	0	0.0370723699021747	0	1	1
BPIFB5P	0	0.0325690515592941	0	1	1
LINC01762	0	0.0325690515592941	0	1	1
HSFY8P	0	0.0325690515592941	0	1	1
RPS24P6	0	0.0325690515592941	0	1	1
RPL31P16	0	0.0325690515592941	0	1	1
MORF4L1P6	0	0.0325690515592941	0	1	1
EEF1A1P26	0	0.0432844406167122	0	1	1
VN1R34P	0	0.0325690515592941	0	1	1
RPS24P13	0	0.0325690515592941	0	1	1
TMEM256P1	0	0.0325690515592941	0	1	1
RPS3AP1	0	0.0325690515592941	0	1	1
MROH3P	0	0.0325690515592941	0	1	1
HNRNPA1P49	0	0.0325690515592941	0	1	1
LINC02573	0	0.0325690515592941	0	1	1
DEFA9P	0	0.0325690515592941	0	1	1
VKORC1P1	0	0.0463069665978217	0	1	1
PHC2-AS1	0	0.0400281215184896	0	1	1
MTND6P9	0	0.0325690515592941	0	1	1
CRIP1P1	0	0.0325690515592941	0	1	1
RPSAP63	0	0.0462883147037397	0	1	1
SLC28A3-AS1	0	0.0325690515592941	0	1	1
CAPZA1P4	0	0.0325690515592941	0	1	1
PNPT1P2	0	0.0325690515592941	0	1	1
MTCYBP10	0	0.0463069665978217	0	1	1
MTND3P10	0	0.0325690515592941	0	1	1
RPL7AP61	0	0.0325690515592941	0	1	1
HIGD1AP4	0	0.0325690515592941	0	1	1
OR4C14P	0	0.0325690515592941	0	1	1
XXYLT1-AS1	0	0.0325690515592941	0	1	1
SRSF3P6	0	0.0325690515592941	0	1	1
RPS6P12	0	0.0450434734552239	0	1	1
HMGA1P5	0	0.0325690515592941	0	1	1
DSCR10	0	0.0325690515592941	0	1	1
RPL31P45	0	0.0325690515592941	0	1	1
RNFT1P2	0	0.0325690515592941	0	1	1
TLR8-AS1	0	0.0325690515592941	0	1	1
RPS7P9	0	0.0325690515592941	0	1	1
LINC00028	0	0.0325690515592941	0	1	1
RPL30P15	0	0.0325690515592941	0	1	1
ZNF90P2	0	0.0325690515592941	0	1	1
MTND4P20	0	0.0325690515592941	0	1	1
USP9YP34	0	0.0325690515592941	0	1	1
MTCO3P8	0	0.0325690515592941	0	1	1
TARDBPP1	0	0.0325690515592941	0	1	1
FANK1-AS1	0	0.0325690515592941	0	1	1
LINC01222	0	0.118060122633363	0	1	1
OR5H15	0	0.0325690515592941	0	1	1
IFITM3P7	0	0.0325690515592941	0	1	1
KRT18P67	0	0.0325690515592941	0	1	1
PDE4DIPP3	0	0.0325690515592941	0	1	1
LINC02596	0	0.0325690515592941	0	1	1
RPL17P11	0	0.0325690515592941	0	1	1
PDK1P2	0	0.0459154584342648	0	1	1
MTATP6P14	0	0.0325690515592941	0	1	1
LINC01077	0	0.0325690515592941	0	1	1
RPL35AP31	0	0.0325690515592941	0	1	1
NANOGP11	0	0.0325690515592941	0	1	1
RAD1P2	0	0.0752614421219242	0	1	1
PAXBP1P1	0	0.0325690515592941	0	1	1
HNRNPA1P60	0	0.0325690515592941	0	1	1
OR5B1P	0	0.0325690515592941	0	1	1
LINC01518	0	0.0325690515592941	0	1	1
LINC01638	0	0.04541416722131	0	1	1
RFC5P1	0	0.0325690515592941	0	1	1
LINC00430	0	0.0325690515592941	0	1	1
DEFA10P	0	0.0325690515592941	0	1	1
TEDDM2P	0	0.0325690515592941	0	1	1
RPL31P47	0	0.0325690515592941	0	1	1
EIF3KP2	0	0.0465656563119657	0	1	1
CYCSP33	0	0.0325690515592941	0	1	1
CYCSP35	0	0.0325690515592941	0	1	1
MTCYBP8	0	0.0325690515592941	0	1	1
LSM1P1	0	0.0325690515592941	0	1	1
OR52E7P	0	0.0325690515592941	0	1	1
RPL29P9	0	0.0325690515592941	0	1	1
HTR3C2P	0	0.0325690515592941	0	1	1
EIF4EP1	0	0.0325690515592941	0	1	1
LINC01884	0	0.0472932592963078	0	1	1
LINC02640	0	0.0565267066038502	0	1	1
NCOR1P3	0	0.039449753521031	0	1	1
JTBP1	0	0.0325690515592941	0	1	1
LINC01851	0	0.0325690515592941	0	1	1
OR6C66P	0	0.0712107190520176	0	1	1
LINC00462	0	0.0325690515592941	0	1	1
HNRNPA1P42	0	0.0573078879115703	0	1	1
USH2A-AS2	0	0.0325690515592941	0	1	1
GOT2P5	0	0.0325690515592941	0	1	1
KRTAP13-5P	0	0.0325690515592941	0	1	1
LINC02625	0	0.0325690515592941	0	1	1
CICP1	0	0.0325690515592941	0	1	1
IGHD4-4	0	0.0325690515592941	0	1	1
NDUFA5P4	0	0.0447784647445582	0	1	1
SPIN4-AS1	0	0.0325690515592941	0	1	1
CENPNP1	0	0.0325690515592941	0	1	1
FDPSP6	0	0.0325690515592941	0	1	1
DDX39BP1	0	0.0325690515592941	0	1	1
PIEZO1P1	0	0.0325690515592941	0	1	1
ZNF622P1	0	0.0325690515592941	0	1	1
LINC02579	0	0.0325690515592941	0	1	1
TTTY18	0	0.0325690515592941	0	1	1
RPL37P13	0	0.0325690515592941	0	1	1
MTND4P28	0	0.0325690515592941	0	1	1
RPS29P29	0	0.0325690515592941	0	1	1
IGHV3OR16-10	0	0.0325690515592941	0	1	1
H2AZP6	0	0.0465127640519061	0	1	1
CICP2	0	0.10281603968676	0	1	1
RPL27P7	0	0.0325690515592941	0	1	1
LINC00656	0	0.0325690515592941	0	1	1
RPL36AP13	0	0.0325690515592941	0	1	1
MTCO1P20	0	0.0325690515592941	0	1	1
PSMA6P3	0	0.0325690515592941	0	1	1
MED14P1	0	0.0325690515592941	0	1	1
HNRNPA1P30	0	0.0325690515592941	0	1	1
PUDPP2	0	0.0688803869663517	0	1	1
TSPY4	0	0.0325690515592941	0	1	1
AMZ2P3	0	0.0325690515592941	0	1	1
MOB1AP2	0	0.0325690515592941	0	1	1
LCEP1	0	0.0325690515592941	0	1	1
CCNQP1	0	0.0325690515592941	0	1	1
RPL26P15	0	0.0432844406167122	0	1	1
ETF1P3	0	0.0325690515592941	0	1	1
DPH3P1	0	0.0325690515592941	0	1	1
CYCSP48	0	0.0325690515592941	0	1	1
ERCC8-AS1	0	0.0325690515592941	0	1	1
MAL-AS1	0	0.0389008932032138	0	1	1
LATS2-AS1	0	0.0325690515592941	0	1	1
MGAT2P1	0	0.0359443647457027	0	1	1
SLC9B1P3	0	0.0325690515592941	0	1	1
RPSAP27	0	0.0325690515592941	0	1	1
TOR1BP1	0	0.0387118129825664	0	1	1
NFYCP1	0	0.0325690515592941	0	1	1
EZR-AS1	0	0.0325690515592941	0	1	1
RPL17P35	0	0.0325690515592941	0	1	1
UBE2V1P4	0	0.0325690515592941	0	1	1
UBE2Q2P10	0	0.0325690515592941	0	1	1
RPL21P38	0	0.0325690515592941	0	1	1
RPL27AP4	0	0.0325690515592941	0	1	1
RPL12P45	0	0.0325690515592941	0	1	1
LINC00265-3P	0	0.0325690515592941	0	1	1
LINC02650	0	0.0325690515592941	0	1	1
RPS29P4	0	0.0325690515592941	0	1	1
RCC2P3	0	0.0325690515592941	0	1	1
FTLP15	0	0.0325690515592941	0	1	1
AHCYP3	0	0.058193254967644	0	1	1
ATP8A2P3	0	0.0325690515592941	0	1	1
LINC01681	0	0.0325690515592941	0	1	1
KDM3AP1	0	0.0325690515592941	0	1	1
LINC01425	0	0.0325690515592941	0	1	1
IGKV3OR2-268	0	0.0325690515592941	0	1	1
PPP1R2P2	0	0.0325690515592941	0	1	1
LINC02530	0	0.0465127640519061	0	1	1
GNG10P1	0	0.0325690515592941	0	1	1
CHIAP3	0	0.0325690515592941	0	1	1
RAC1P8	0	0.0325690515592941	0	1	1
NDUFA5P7	0	0.0325690515592941	0	1	1
CIAO2AP1	0	0.0325690515592941	0	1	1
LINC01673	0	0.0421930715276675	0	1	1
CASKP1	0	0.0325690515592941	0	1	1
EDDM3CP	0	0.0325690515592941	0	1	1
PRAMEF29P	0	0.0325690515592941	0	1	1
TAS2R62P	0	0.0325690515592941	0	1	1
RPL5P10	0	0.0325690515592941	0	1	1
PAGE2	0	0.0325690515592941	0	1	1
SPATA17-AS1	0	0.0325690515592941	0	1	1
MTX2P1	0	0.0434724721696126	0	1	1
RPL35AP	0	0.0325690515592941	0	1	1
TPRG1-AS1	0	0.0635667881330671	0	1	1
ELOCP10	0	0.0325690515592941	0	1	1
RPS15AP7	0	0.0325690515592941	0	1	1
FRMD4A-AS1	0	0.0325690515592941	0	1	1
RPS15AP11	0	0.0548343265948325	0	1	1
MTND4P11	0	0.0325690515592941	0	1	1
KRT19P4	0	0.0465127640519061	0	1	1
COX6A1P1	0	0.0325690515592941	0	1	1
RPL7P36	0	0.0325690515592941	0	1	1
TSPY25P	0	0.0325690515592941	0	1	1
LEFTY3P	0	0.0526042967165069	0	1	1
GPM6BP3	0	0.0325690515592941	0	1	1
TRBV22OR9-2	0	0.0325690515592941	0	1	1
CSN1S2AP	0	0.0568816451903721	0	1	1
EEF1GP8	0	0.0891377030623288	0	1	1
ELOCP8	0	0.0325690515592941	0	1	1
RPL23AP83	0	0.0325690515592941	0	1	1
LINC01675	0	0.0325690515592941	0	1	1
UGT1A13P	0	0.0325690515592941	0	1	1
AKAP8P1	0	0.0325690515592941	0	1	1
RPEP2	0	0.0434724721696126	0	1	1
RBPMSLP	0	0.0387118129825664	0	1	1
MTND4LP11	0	0.0325690515592941	0	1	1
ARHGEF19-AS1	0	0.0604532481795465	0	1	1
LINC01039	0	0.0325690515592941	0	1	1
DEFA11P	0	0.0325690515592941	0	1	1
MTCYBP1	0	0.0325690515592941	0	1	1
H2AZ2-DT	0	0.0325690515592941	0	1	1
LINC01781	0	0.0325690515592941	0	1	1
C16orf82	0	0.0568816451903721	0	1	1
RPS26P38	0	0.0325690515592941	0	1	1
ACSL3-AS1	0	0.0325690515592941	0	1	1
ETV5-AS1	0	0.0325690515592941	0	1	1
BMI1P1	0	0.0421930715276675	0	1	1
PIGPP2	0	0.0325690515592941	0	1	1
LINC03116	0	0.0325690515592941	0	1	1
NDUFS5P2	0	0.0325690515592941	0	1	1
RPL7L1P1	0	0.0325690515592941	0	1	1
ZFX-AS1	0	0.0325690515592941	0	1	1
MTCO2P8	0	0.0325690515592941	0	1	1
PTCD2P2	0	0.0512649865906442	0	1	1
MAP3K5-AS1	0	0.0325690515592941	0	1	1
LINC01723	0	0.0325690515592941	0	1	1
RPL36P20	0	0.0325690515592941	0	1	1
RPL30P2	0	0.0325690515592941	0	1	1
COX7BP2	0	0.0325690515592941	0	1	1
SDR42E1P3	0	0.0325690515592941	0	1	1
LINC01641	0	0.0387118129825664	0	1	1
PRR20E	0	0.0358100601198633	0	1	1
LINC01937	0	0.0325690515592941	0	1	1
OR1AA1P	0	0.0325690515592941	0	1	1
LINC00229	0	0.0325690515592941	0	1	1
SGO1P2	0	0.0447784647445582	0	1	1
SLC25A18P1	0	0.0325690515592941	0	1	1
LINC03068	0	0.0400281215184896	0	1	1
SAPCD2P4	0	0.0325690515592941	0	1	1
RPS12P2	0	0.0325690515592941	0	1	1
RPL9P2	0	0.0508678292075458	0	1	1
CYCSP53	0	0.0325690515592941	0	1	1
GLUD1P9	0	0.0325690515592941	0	1	1
ELK1P1	0	0.0325690515592941	0	1	1
PPIAP27	0	0.0325690515592941	0	1	1
PFN1P3	0	0.0325690515592941	0	1	1
UBTFL2	0	0.0325690515592941	0	1	1
HMGB1P48	0	0.0325690515592941	0	1	1
MED15P7	0	0.0325690515592941	0	1	1
LINC01049	0	0.0434724721696126	0	1	1
RCC2P1	0	0.046028911380515	0	1	1
OR7E162P	0	0.0325690515592941	0	1	1
TXNP3	0	0.0325690515592941	0	1	1
RBMY2XP	0	0.0325690515592941	0	1	1
ELK2BP	0	0.0448416371126411	0	1	1
SPRYD7P1	0	0.0325690515592941	0	1	1
MPV17L2P1	0	0.0325690515592941	0	1	1
RBMY1A1	0	0.0325690515592941	0	1	1
RPL5P7	0	0.0325690515592941	0	1	1
SLC25A5P4	0	0.0325690515592941	0	1	1
UBE2WP1	0	0.0325690515592941	0	1	1
LINC01432	0	0.0325690515592941	0	1	1
KRT18P2	0	0.0568816451903721	0	1	1
FGF14-AS1	0	0.0447784647445582	0	1	1
SLC16A12-AS1	0	0.0325690515592941	0	1	1
HDGFL3P1	0	0.0453648220602243	0	1	1
SLC25A1P2	0	0.0325690515592941	0	1	1
ACBD3-AS1	0	0.0325690515592941	0	1	1
AP1B1P1	0	0.0325690515592941	0	1	1
MTCO2P18	0	0.0325690515592941	0	1	1
OR7E46P	0	0.0510565428095714	0	1	1
RPL27P6	0	0.0325690515592941	0	1	1
ALDH7A1P4	0	0.0325690515592941	0	1	1
MRPS21P1	0	0.0325690515592941	0	1	1
LINC01506	0	0.0568816451903721	0	1	1
C5orf58	0	0.0325690515592941	0	1	1
TLR12P	0	0.0695886265787708	0	1	1
NDUFB1P2	0	0.0453920771984857	0	1	1
RPL12P43	0	0.0325690515592941	0	1	1
PCDH9-AS1	0	0.0325690515592941	0	1	1
GAPDHP19	0	0.0325690515592941	0	1	1
ZNF114P1	0	0.0325690515592941	0	1	1
CHEK2P5	0	0.0325690515592941	0	1	1
PTGES3P5	0	0.0325690515592941	0	1	1
LINC02020	0	0.0461161150524093	0	1	1
PPIAP90	0	0.0325690515592941	0	1	1
RPL22P7	0	0.0453648220602243	0	1	1
TPMTP2	0	0.0325690515592941	0	1	1
HSPA8P20	0	0.0325690515592941	0	1	1
COX6B1P1	0	0.0548343265948325	0	1	1
RPL7AP71	0	0.0325690515592941	0	1	1
BIN2P1	0	0.0629185156355435	0	1	1
RPS21P7	0	0.0325690515592941	0	1	1
CTSLP8	0	0.0325690515592941	0	1	1
MTND1P26	0	0.0325690515592941	0	1	1
TSPY19P	0	0.0325690515592941	0	1	1
MRPL50P1	0	0.0447784647445582	0	1	1
FABP5P14	0	0.0325690515592941	0	1	1
GNG5P5	0	0.0472932592963078	0	1	1
MTCO1P58	0	0.0325690515592941	0	1	1
CHRM3-AS1	0	0.0743957867435105	0	1	1
OR2AT2P	0	0.0548343265948325	0	1	1
H2AZP5	0	0.0325690515592941	0	1	1
PUDPP1	0	0.0325690515592941	0	1	1
LINC00380	0	0.0325690515592941	0	1	1
NECAP1P2	0	0.0325690515592941	0	1	1
LINC02093	0	0.0325690515592941	0	1	1
RPS19P6	0	0.0325690515592941	0	1	1
OTX2P1	0	0.0325690515592941	0	1	1
PCCA-AS1	0	0.0325690515592941	0	1	1
AGPAT5P1	0	0.0325690515592941	0	1	1
LRRTM4-AS1	0	0.0325690515592941	0	1	1
RPL21P73	0	0.0955756262560049	0	1	1
CHL1-AS1	0	0.0447784647445582	0	1	1
OR6C64P	0	0.0325690515592941	0	1	1
MTCYBP5	0	0.0325690515592941	0	1	1
IFT74-AS1	0	0.0325690515592941	0	1	1
VDAC2P4	0	0.0325690515592941	0	1	1
RIPOR3-AS1	0	0.0325690515592941	0	1	1
TFPI2-DT	0	0.0325690515592941	0	1	1
MTCO1P8	0	0.0453648220602243	0	1	1
PRDX3P3	0	0.0472932592963078	0	1	1
ATP5F1AP8	0	0.0325690515592941	0	1	1
LINC02092	0	0.0325690515592941	0	1	1
FCRL4P1	0	0.0325690515592941	0	1	1
MTND4LP16	0	0.0325690515592941	0	1	1
RPEP5	0	0.0325690515592941	0	1	1
RPS25P10	0	0.0325690515592941	0	1	1
USP9YP26	0	0.0325690515592941	0	1	1
FAM90A21P	0	0.0325690515592941	0	1	1
LINC02676	0	0.0325690515592941	0	1	1
FOXP4-AS1	0	0.0447784647445582	0	1	1
LINC02817	0	0.0325690515592941	0	1	1
LINC02621	0	0.0325690515592941	0	1	1
MGAT4FP	0	0.0928846713334074	0	1	1
ELL2P3	0	0.0325690515592941	0	1	1
LINC01052	0	0.0325690515592941	0	1	1
GULOP	0	0.0325690515592941	0	1	1
LINC02529	0	0.0325690515592941	0	1	1
BNC2-AS1	0	0.0450434734552239	0	1	1
LINC01103	0	0.0325690515592941	0	1	1
LINC00458	0	0.0807764392587606	0	1	1
NUTF2P4	0	0.0325690515592941	0	1	1
RFTN1P1	0	0.0603473862765237	0	1	1
FAM151AP1	0	0.0325690515592941	0	1	1
MRPS33P4	0	0.0325690515592941	0	1	1
IQCM	0	0.0325690515592941	0	1	1
IFNA17	0	0.0325690515592941	0	1	1
FAM197Y9	0	0.0325690515592941	0	1	1
RPS26P30	0	0.0325690515592941	0	1	1
MTCO2P16	0	0.0325690515592941	0	1	1
MTND2P3	0	0.0325690515592941	0	1	1
NDUFA5P3	0	0.0325690515592941	0	1	1
LINC00676	0	0.0925715078565157	0	1	1
ATP5F1AP1	0	0.0325690515592941	0	1	1
LINC02632	0	0.0939639464152544	0	1	1
PIGFP2	0	0.0325690515592941	0	1	1
KPNB1P1	0	0.0391096527113273	0	1	1
OR7E62P	0	0.0325690515592941	0	1	1
CHEK2P3	0	0.0325690515592941	0	1	1
IL6RP1	0	0.0325690515592941	0	1	1
HMGN1P18	0	0.0782757655295461	0	1	1
MTND5P29	0	0.0325690515592941	0	1	1
MTND2P18	0	0.0325690515592941	0	1	1
RAB17-DT	0	0.0611817472176778	0	1	1
RBMY2OP	0	0.0325690515592941	0	1	1
LINC02539	0	0.0325690515592941	0	1	1
FABP5P13	0	0.0325690515592941	0	1	1
LINC02658	0	0.0325690515592941	0	1	1
FMO10P	0	0.0325690515592941	0	1	1
RPS3AP28	0	0.0325690515592941	0	1	1
USP9YP30	0	0.0325690515592941	0	1	1
LINC01883	0	0.0325690515592941	0	1	1
REREP2Y	0	0.0325690515592941	0	1	1
GEMIN2P1	0	0.0325690515592941	0	1	1
MNX1-AS2	0	0.0465127640519061	0	1	1
BMP7-AS1	0	0.0325690515592941	0	1	1
MTND6P12	0	0.0325690515592941	0	1	1
MTCO3P1	0	0.0325690515592941	0	1	1
RPL7P8	0	0.0464273294419351	0	1	1
MLIP-AS1	0	0.0325690515592941	0	1	1
ZMYND10-AS1	0	0.0325690515592941	0	1	1
UBE2V1P7	0	0.0325690515592941	0	1	1
BCRP5	0	0.0325690515592941	0	1	1
SLC25A5P2	0	0.0325690515592941	0	1	1
MTND5P23	0	0.0325690515592941	0	1	1
FNDC1-IT1	0	0.0325690515592941	0	1	1
ADI1P1	0	0.0325690515592941	0	1	1
HSPE1P27	0	0.0325690515592941	0	1	1
BSN-AS1	0	0.0391096527113273	0	1	1
KRT8P17	0	0.0325690515592941	0	1	1
TP73-AS2	0	0.0325690515592941	0	1	1
RPL35AP22	0	0.0325690515592941	0	1	1
PSMA5P1	0	0.0325690515592941	0	1	1
LINC03017	0	0.0463069665978217	0	1	1
HMGB3P23	0	0.0387118129825664	0	1	1
TMEM30CP	0	0.0325690515592941	0	1	1
RPL7AP81	0	0.0325690515592941	0	1	1
CDK5P1	0	0.0325690515592941	0	1	1
MTND1P31	0	0.0325690515592941	0	1	1
RPL26P37	0	0.0325690515592941	0	1	1
MICOS10-DT	0	0.0325690515592941	0	1	1
ZNF33CP	0	0.0325690515592941	0	1	1
CYP2C58P	0	0.0325690515592941	0	1	1
LINC01702	0	0.0325690515592941	0	1	1
LINC02578	0	0.0325690515592941	0	1	1
LINC01525	0	0.0325690515592941	0	1	1
TBC1D3P3	0	0.0325690515592941	0	1	1
RPL7AP13	0	0.0325690515592941	0	1	1
TMSB10P2	0	0.0325690515592941	0	1	1
OR6E1P	0	0.0325690515592941	0	1	1
DNAJC17P1	0	0.0325690515592941	0	1	1
VN1R38P	0	0.0461161150524093	0	1	1
MRPS18BP2	0	0.0325690515592941	0	1	1
IGKV1OR2-1	0	0.0325690515592941	0	1	1
TMEM184B-AS1	0	0.0325690515592941	0	1	1
NDUFB4P6	0	0.0389008932032138	0	1	1
LINC02331	0	0.0325690515592941	0	1	1
KRT18P16	0	0.0325690515592941	0	1	1
HLA-W	0	0.0325690515592941	0	1	1
MRPL53P1	0	0.0325690515592941	0	1	1
SKAP1-AS2	0	0.0558578474080914	0	1	1
HLA-Z	0	0.0325690515592941	0	1	1
LINC01281	0	0.0325690515592941	0	1	1
KRTAP19-10P	0	0.0325690515592941	0	1	1
MTND4LP13	0	0.0325690515592941	0	1	1
COTL1P2	0	0.0325690515592941	0	1	1
SRSF3P5	0	0.0325690515592941	0	1	1
RPL31P62	0	0.0459752385613728	0	1	1
BTG3P1	0	0.0325690515592941	0	1	1
B3GALT1-AS1	0	0.0595851768167808	0	1	1
DUSP5P2	0	0.0325690515592941	0	1	1
GEMIN2P2	0	0.0400281215184896	0	1	1
LINC01665	0	0.0325690515592941	0	1	1
TRNT1P2	0	0.0325690515592941	0	1	1
SGCEP1	0	0.0325690515592941	0	1	1
RPL7P31	0	0.0391096527113273	0	1	1
MTND4P31	0	0.0658182113478031	0	1	1
CYMP-AS1	0	0.0521831785065512	0	1	1
TTTY4B	0	0.0325690515592941	0	1	1
RPSAP24	0	0.0325690515592941	0	1	1
TIPINP1	0	0.0497729930658312	0	1	1
RPL29P30	0	0.0472932592963078	0	1	1
KATNBL1P3	0	0.0325690515592941	0	1	1
SUMO2P10	0	0.0325690515592941	0	1	1
ZSWIM5P1	0	0.0603473862765237	0	1	1
RNF186-AS1	0	0.0325690515592941	0	1	1
ESRRAP2	0	0.0325690515592941	0	1	1
PSMB3P2	0	0.0325690515592941	0	1	1
LINC02791	0	0.0325690515592941	0	1	1
PNPLA4P1	0	0.0325690515592941	0	1	1
IQCF5-AS1	0	0.0325690515592941	0	1	1
RAB9AP4	0	0.0325690515592941	0	1	1
GYG2-AS1	0	0.0325690515592941	0	1	1
LINC01889	0	0.0325690515592941	0	1	1
LINC01221	0	0.0325690515592941	0	1	1
OFD1P18Y	0	0.0325690515592941	0	1	1
LLPHP2	0	0.0325690515592941	0	1	1
LINC01815	0	0.0595538400675134	0	1	1
USP9YP27	0	0.0325690515592941	0	1	1
MTCO1P23	0	0.0325690515592941	0	1	1
FTLP1	0	0.0325690515592941	0	1	1
FECHP1	0	0.0465656563119657	0	1	1
MTND1P33	0	0.0325690515592941	0	1	1
RPS11P1	0	0.0325690515592941	0	1	1
HEBP2P1	0	0.039312759918654	0	1	1
EIF1P2	0	0.0325690515592941	0	1	1
